"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,596483,2019000463692,9597.6,2019005964831,50324,1,1,9752.4,3,0,1,51,1,2,200,0,0,10,101,1,10,36700,1,11
2019,201901,597257,2019000510912,12074.4,2019005972571,120224,1,1,12229.2,2,2,2,30,1,2,200,0,0,10,101,1,10,100000,1,11
2019,201901,597257,2019000510912,12074.4,2019005972571,120224,1,2,11919.6,2,2,1,28,1,2,200,0,0,6,63,1,10,37000,1,11
2019,201901,597722,2019000539485,17182.8,2019005977221,10024,1,2,14551.2,0,0,2,61,1,1,100,0,0,6,63,1,10,75000,1,11
2019,201901,597876,2019000548433,13158.0,2019005978761,120324,1,1,13158.0,2,0,1,51,4,1,100,0,0,11,114,1,10,133000,2,20
2019,201901,598031,2019000558638,14086.8,2019005980311,110524,1,1,14241.6,3,1,1,43,1,1,100,0,0,6,63,1,10,35000,1,11
2019,201901,598031,2019000558638,14086.8,2019005980311,110524,1,2,14706.0,3,1,2,40,1,1,100,0,0,10,101,1,10,126000,1,11
2019,201901,598186,2019000568190,10216.8,2019005981861,50424,1,1,10062.0,0,0,1,55,1,1,100,0,0,8,81,1,10,122000,1,11
2019,201901,598186,2019000568190,10216.8,2019005981861,50424,1,2,9907.2,0,0,2,58,1,1,100,0,0,6,63,1,10,123000,1,11
2019,201901,598341,2019000577857,7585.2,2019005983411,60124,1,1,7585.2,1,0,1,59,4,1,100,0,0,7,71,1,10,84000,1,11
2019,201901,598496,2019000587170,30340.8,2019005984961,100324,1,2,32817.6,1,0,1,33,1,1,100,3,300,7,71,1,10,73000,1,11
2019,201901,598650,2019000596737,6656.4,2019005986501,50724,1,1,6501.6,0,0,2,54,5,1,100,0,0,8,81,1,10,60000,1,11
2019,201901,598805,2019000606623,15789.6,2019005988051,50724,1,1,15789.6,0,0,2,38,6,2,200,0,0,6,63,1,10,6000,1,11
2019,201901,598960,2019000616469,11300.4,2019005989601,100424,1,2,12848.4,1,0,1,53,4,1,100,0,0,11,114,1,10,130000,1,11
2019,201901,599270,2019000633703,13777.2,2019005992701,120424,1,1,13777.2,0,0,1,59,1,1,100,0,0,8,81,1,10,150000,1,11
2019,201901,599424,2019000642776,15015.6,2019005994241,50324,1,1,15170.4,1,0,1,54,1,1,100,0,0,6,65,1,10,62000,1,11
2019,201901,599424,2019000642776,15015.6,2019005994241,50324,1,2,12693.6,1,0,2,49,1,1,100,0,0,10,101,1,10,52000,1,11
2019,201901,599734,2019000662057,56811.6,2019005997341,50724,1,1,56811.6,0,0,1,60,6,1,100,0,0,7,71,1,10,79000,1,11
2019,201901,599889,2019000671826,6037.2,2019005998891,110224,1,1,5882.4,0,0,2,46,1,1,100,0,0,11,115,1,10,120000,1,11
2019,201901,599889,2019000671826,6037.2,2019005998891,110224,1,2,5572.8,0,0,1,36,1,1,100,0,0,11,115,1,10,39000,1,11
2019,201901,600044,2019000681533,15170.4,2019006000441,100624,1,1,15170.4,1,0,2,49,1,1,100,0,0,11,114,1,10,79000,1,11
2019,201901,600044,2019000681533,15170.4,2019006000441,100624,1,2,20433.6,1,0,1,55,1,6,600,0,0,11,114,1,10,82000,1,11
2019,201901,600198,2019000690620,12384.0,2019006001981,80524,1,2,11919.6,0,0,2,58,1,1,100,0,0,7,71,1,10,85000,1,11
2019,201901,600353,2019000700040,17337.6,2019006003531,150024,1,2,21207.6,3,0,1,49,1,1,100,0,0,11,114,1,10,200000,1,11
2019,201901,600508,2019000709961,19814.4,2019006005081,60224,1,1,19814.4,0,0,2,52,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,600508,2019000709961,19814.4,2019006005081,60224,1,2,21672.0,0,0,1,54,1,1,100,0,0,6,65,1,10,27000,1,11
2019,201901,600663,2019000720547,9752.4,2019006006631,40024,1,1,9752.4,0,0,1,63,4,1,100,0,0,7,71,1,10,99000,1,11
2019,201901,600818,2019000730141,12074.4,2019006008181,90224,1,1,12229.2,2,0,1,56,1,1,100,0,0,10,101,1,10,139000,1,11
2019,201901,600972,2019000739595,10681.2,2019006009721,110524,1,1,10836.0,0,0,2,47,1,2,200,0,0,10,101,1,10,124000,1,11
2019,201901,600972,2019000739595,10681.2,2019006009721,110524,1,2,10681.2,0,0,1,49,1,2,200,2,200,10,101,1,10,110000,1,11
2019,201901,601127,2019000748206,7120.8,2019006011271,50424,1,1,7120.8,0,0,2,24,1,2,200,0,0,6,63,1,10,28000,1,11
2019,201901,601127,2019000748206,7120.8,2019006011271,50424,1,2,11300.4,0,0,1,31,1,7,700,2,200,6,63,1,10,44500,1,11
2019,201901,601282,2019000757191,9597.6,2019006012821,100324,1,1,9597.6,1,0,2,62,4,1,100,0,0,11,114,1,10,100000,1,11
2019,201901,601282,2019000757191,9597.6,2019006012821,100324,1,2,15170.4,0,0,1,22,6,1,100,0,0,10,101,1,10,24000,1,11
2019,201901,601437,2019000768192,9752.4,2019006014371,110524,1,1,9752.4,0,0,2,31,6,1,100,0,0,11,114,1,10,95000,1,11
2019,201901,601901,2019000794435,7430.4,2019006019011,80224,1,1,7430.4,1,1,1,31,1,1,100,0,0,11,116,1,10,103000,1,11
2019,201901,602056,2019000805332,5727.6,2019006020561,50624,1,2,5727.6,0,0,1,55,1,2,200,0,0,6,63,1,10,33200,1,11
2019,201901,602211,2019000814138,12229.2,2019006022111,120324,1,1,12229.2,2,0,2,45,1,1,100,0,0,10,101,1,10,3000,1,11
2019,201901,602211,2019000814138,12229.2,2019006022111,120324,1,2,15634.8,2,0,1,48,1,1,100,0,0,11,114,1,10,135000,1,11
2019,201901,602366,2019000824008,45820.8,2019006023661,50224,1,1,45820.8,0,0,1,53,1,2,200,0,0,6,63,1,10,75000,1,11
2019,201901,602366,2019000824008,45820.8,2019006023661,50224,1,2,46440.0,0,0,2,56,1,2,200,0,0,7,71,1,10,45000,1,11
2019,201901,602520,2019000833489,28792.8,2019006025201,160024,1,2,54025.2,4,0,2,52,1,6,600,0,0,7,71,1,10,23000,1,11
2019,201901,602520,2019000833489,28792.8,2019006025201,160024,1,4,57276.0,0,0,1,24,6,6,600,0,0,6,63,1,10,21000,1,11
2019,201901,602520,2019000833489,28792.8,2019006025201,160024,1,5,31269.6,0,0,2,21,6,6,600,0,0,6,65,1,10,45000,1,11
2019,201901,602520,2019000833489,28792.8,2019006025201,160024,1,6,31114.8,0,0,2,20,6,6,600,0,0,6,63,1,10,37800,1,11
2019,201901,602675,2019000843461,13312.8,2019006026751,50124,1,2,12848.4,1,0,2,60,1,1,100,0,0,6,63,1,10,55000,1,11
2019,201901,602675,2019000843461,13312.8,2019006026751,50124,1,3,17492.4,0,0,1,23,6,1,100,0,0,6,63,1,10,32700,1,11
2019,201901,603140,2019000872339,43034.4,2019006031401,150024,1,1,43189.2,3,0,2,30,4,1,100,0,0,7,71,1,10,12300,1,11
2019,201901,603294,2019000881828,7120.8,2019006032941,50324,1,1,7120.8,0,0,2,54,1,1,100,0,0,11,115,1,10,135000,1,11
2019,201901,603294,2019000881828,7120.8,2019006032941,50324,1,2,7740.0,0,0,1,53,1,1,100,0,0,11,115,1,10,260000,1,11
2019,201901,603449,2019000892144,9752.4,2019006034491,110124,1,1,9597.6,2,1,2,39,1,1,100,0,0,11,114,1,10,92000,1,11
2019,201901,603449,2019000892144,9752.4,2019006034491,110124,1,2,9597.6,2,1,1,36,1,1,100,0,0,7,71,1,10,65000,2,20
2019,201901,603759,2019000911472,28947.6,2019006037591,110524,1,1,28947.6,2,0,2,48,1,6,600,0,0,11,114,1,10,94000,1,11
2019,201901,603759,2019000911472,28947.6,2019006037591,110524,1,2,40093.2,2,0,1,48,1,6,600,0,0,10,101,1,10,9600,1,11
2019,201901,603759,2019000911472,28947.6,2019006037591,110524,1,3,19504.8,0,0,2,20,6,6,600,0,0,6,63,1,10,10000,1,11
2019,201901,604068,2019000931697,14551.2,2019006040681,100124,1,1,14706.0,1,0,1,62,1,1,100,0,0,11,116,1,10,97000,1,11
2019,201901,604068,2019000931697,14551.2,2019006040681,100124,1,2,15480.0,1,0,2,60,1,1,100,0,0,11,114,1,10,89000,1,11
2019,201901,604068,2019000931697,14551.2,2019006040681,100124,1,3,17337.6,0,0,2,29,6,1,100,0,0,11,116,1,10,40000,1,11
2019,201901,604223,2019000940890,13158.0,2019006042231,120324,1,1,13003.2,0,0,1,59,6,1,100,0,0,10,101,1,10,150000,1,11
2019,201901,604223,2019000940890,13158.0,2019006042231,120324,1,4,9597.6,0,0,2,63,1,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,604378,2019000949230,10526.4,2019006043781,100424,1,1,10681.2,0,0,2,25,6,1,100,0,0,10,101,1,10,80000,1,11
2019,201901,604533,2019000958593,22910.4,2019006045331,130024,1,2,13622.4,1,0,2,46,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,604533,2019000958593,22910.4,2019006045331,130024,1,3,24768.0,0,0,2,20,6,1,100,0,0,6,65,1,10,16400,1,11
2019,201901,604688,2019000968637,21517.2,2019006046881,120424,1,1,21517.2,0,0,2,24,6,1,100,3,300,10,101,1,10,75000,1,11
2019,201901,604688,2019000968637,21517.2,2019006046881,120424,1,2,21052.8,0,0,1,23,6,1,100,0,0,10,101,1,10,80000,1,11
2019,201901,604842,2019000977265,18885.6,2019006048421,90124,1,1,18885.6,3,0,2,40,1,6,610,0,0,10,101,1,10,80000,1,11
2019,201901,604842,2019000977265,18885.6,2019006048421,90124,1,2,16254.0,3,0,1,43,1,2,200,0,0,10,101,1,10,50000,1,13
2019,201901,604997,2019000987733,11610.0,2019006049971,100224,1,1,11610.0,3,0,1,51,1,2,200,0,0,11,116,1,10,115000,1,11
2019,201901,604997,2019000987733,11610.0,2019006049971,100224,1,2,9442.8,3,0,2,41,1,2,200,0,0,10,101,1,10,47500,1,11
2019,201901,605307,2019001006920,21517.2,2019006053071,60224,1,1,21672.0,0,0,2,29,1,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,605307,2019001006920,21517.2,2019006053071,60224,1,2,38545.2,0,0,1,30,1,1,100,2,200,7,71,1,10,0,1,11
2019,201901,605462,2019001016076,10216.8,2019006054621,100724,1,1,10062.0,0,0,1,30,6,1,100,0,0,11,114,1,10,80000,1,11
2019,201901,605462,2019001016076,10216.8,2019006054621,100724,1,2,10216.8,0,0,2,30,6,1,100,0,0,11,114,1,10,40000,1,11
2019,201901,605616,2019001024656,6656.4,2019006056161,80524,1,1,6656.4,0,0,2,43,3,1,100,0,0,10,101,1,10,112000,1,11
2019,201901,605771,2019001033416,16563.6,2019006057711,100724,1,2,17647.2,0,0,2,22,6,1,100,4,414,6,65,1,10,18000,1,11
2019,201901,606081,2019001053302,10526.4,2019006060811,100424,1,1,10526.4,0,0,1,32,6,1,100,0,0,11,115,1,10,85000,1,11
2019,201901,606236,2019001061674,17802.0,2019006062361,80124,1,1,17802.0,0,0,2,44,4,6,600,0,0,8,81,1,10,60000,1,11
2019,201901,606390,2019001070091,79412.4,2019006063901,60124,1,1,79412.4,1,0,2,54,1,1,100,0,0,8,81,1,10,90000,1,11
2019,201901,606390,2019001070091,79412.4,2019006063901,60124,1,2,68421.6,1,0,1,58,1,1,100,0,0,6,63,1,10,75000,1,11
2019,201901,606390,2019001070091,79412.4,2019006063901,60124,1,3,79876.8,0,0,2,25,6,1,100,0,0,11,115,1,10,52000,1,11
2019,201901,606700,2019001087395,15480.0,2019006067001,80424,1,1,15480.0,0,0,2,19,6,1,100,0,0,6,65,1,10,20000,1,11
2019,201901,606855,2019001097800,4798.8,2019006068551,110724,1,1,4798.8,0,0,1,47,1,1,100,0,0,10,101,1,10,110000,1,11
2019,201901,606855,2019001097800,4798.8,2019006068551,110724,1,2,3715.2,0,0,2,43,1,1,100,0,0,6,65,1,10,86000,1,11
2019,201901,607010,2019001107493,61765.2,2019006070101,110524,1,1,61920.0,0,0,1,33,2,2,200,0,0,8,81,1,10,49200,2,20
2019,201901,607164,2019001116679,14860.8,2019006071641,50124,1,1,14860.8,1,0,2,61,1,1,100,0,0,10,101,1,10,20000,1,11
2019,201901,607164,2019001116679,14860.8,2019006071641,50124,1,3,26006.4,0,0,1,29,6,1,100,0,0,8,81,1,10,0,1,11
2019,201901,607319,2019001125888,25077.6,2019006073191,100224,1,1,25077.6,0,0,2,65,1,1,100,4,431,6,63,1,10,43500,1,11
2019,201901,607474,2019001135435,9442.8,2019006074741,80424,1,1,9597.6,0,0,2,31,1,1,100,0,0,11,114,1,10,80000,1,11
2019,201901,607474,2019001135435,9442.8,2019006074741,80424,1,2,7120.8,0,0,1,36,1,1,100,0,0,11,114,1,10,115000,1,11
2019,201901,607629,2019001144612,14241.6,2019006076291,110524,1,1,14241.6,0,0,2,59,2,2,200,0,0,10,101,1,10,137000,2,20
2019,201901,607784,2019001153705,34365.6,2019006077841,90224,1,1,34365.6,2,1,2,44,1,1,100,0,0,10,101,1,10,37500,1,11
2019,201901,607784,2019001153705,34365.6,2019006077841,90224,1,2,23374.8,2,1,1,45,1,1,100,0,0,4,40,1,10,38000,1,11
2019,201901,607938,2019001162804,19814.4,2019006079381,120124,1,1,19969.2,0,0,2,53,4,2,200,0,0,10,101,1,10,91000,1,11
2019,201901,608093,2019001172543,8823.6,2019006080931,50624,1,2,16408.8,1,0,2,43,6,2,200,0,0,8,81,1,10,23000,1,11
2019,201901,608248,2019001181777,42879.6,2019006082481,80524,1,1,42879.6,0,0,1,27,6,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,608248,2019001181777,42879.6,2019006082481,80524,1,2,33901.2,0,0,2,25,6,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,608403,2019001190410,5263.2,2019006084031,120324,1,2,12384.0,2,2,1,41,1,1,100,0,0,8,81,1,10,110000,1,11
2019,201901,608558,2019001199648,8668.8,2019006085581,100724,1,2,8049.6,1,0,1,55,1,8,813,0,0,8,81,1,10,59000,2,20
2019,201901,608558,2019001199648,8668.8,2019006085581,100724,1,3,9133.2,0,0,1,20,6,1,100,0,0,7,71,1,10,1800,1,11
2019,201901,609022,2019001229248,9133.2,2019006090221,110524,1,1,9133.2,2,2,2,30,1,1,100,0,0,10,101,1,10,61000,1,11
2019,201901,609022,2019001229248,9133.2,2019006090221,110524,1,2,9597.6,2,2,1,29,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,609177,2019001239977,21981.6,2019006091771,90224,1,1,21981.6,2,0,1,40,1,6,610,0,0,11,114,1,10,120000,1,11
2019,201901,609177,2019001239977,21981.6,2019006091771,90224,1,2,16563.6,2,0,2,36,1,6,610,0,0,10,101,1,10,75000,1,11
2019,201901,609332,2019001249603,18421.2,2019006093321,160024,1,1,18421.2,2,0,2,37,1,2,200,0,0,11,114,1,14,110000,1,12
2019,201901,609332,2019001249603,18421.2,2019006093321,160024,1,2,20433.6,2,0,1,39,1,2,200,0,0,7,71,1,10,90000,2,20
2019,201901,609332,2019001249603,18421.2,2019006093321,160024,1,5,17337.6,1,0,2,58,5,2,200,0,0,2,25,1,10,48000,2,20
2019,201901,609641,2019001267132,4024.8,2019006096411,100124,1,2,7275.6,2,0,1,37,3,2,200,0,0,10,101,1,10,85000,1,11
2019,201901,609796,2019001276235,17028.0,2019006097961,90224,1,1,17028.0,0,0,2,45,1,1,100,0,0,11,114,1,10,78000,1,11
2019,201901,609796,2019001276235,17028.0,2019006097961,90224,1,2,10371.6,0,0,1,49,1,1,100,0,0,10,101,1,10,160000,1,11
2019,201901,609951,2019001285620,9288.0,2019006099511,60224,1,1,9288.0,0,0,2,60,1,1,100,0,0,6,65,1,10,6000,1,11
2019,201901,611808,2019001398388,15015.6,2019006118081,60124,1,1,15170.4,2,2,2,34,1,1,100,0,0,11,114,1,10,65000,1,11
2019,201901,611808,2019001398388,15015.6,2019006118081,60124,1,2,15944.4,2,2,1,33,1,1,100,0,0,7,71,1,10,56000,1,11
2019,201901,611963,2019001407073,8823.6,2019006119631,100124,1,1,8823.6,0,0,2,45,6,2,200,0,0,11,114,1,10,150000,1,11
2019,201901,612118,2019010002258,8978.4,2019006121181,490125,4,1,8978.4,0,0,1,35,4,2,200,0,0,6,65,1,10,10400,1,11
2019,201901,612582,2019010015917,14086.8,2019006125821,10025,4,1,14086.8,0,0,1,58,2,1,100,0,0,8,81,1,10,0,2,20
2019,201901,613202,2019010034632,6346.8,2019006132021,130025,4,1,6346.8,0,0,2,18,6,1,100,0,0,6,63,1,10,5000,1,11
2019,201901,613356,2019010039049,6501.6,2019006133561,30025,4,1,6501.6,0,0,1,19,6,1,100,0,0,7,71,1,10,0,1,11
2019,201901,614130,2019010062368,12848.4,2019006141301,50325,4,1,12848.4,0,0,1,18,6,1,100,0,0,6,65,1,10,8200,1,11
2019,201901,614440,2019010071587,11764.8,2019006144401,330125,4,1,11764.8,0,0,1,19,6,1,100,0,0,6,65,1,10,0,1,11
2019,201901,615833,2019010114762,13777.2,2019006158331,10025,4,1,13777.2,0,0,1,20,6,1,100,0,0,7,71,1,10,250,1,11
2019,201901,616298,2019010129931,22446.0,2019006162981,20025,4,1,22446.0,0,0,2,54,2,1,100,0,0,10,101,1,10,30000,1,11
2019,201901,616762,2019010144155,5108.4,2019006167621,70425,4,1,5108.4,0,0,1,42,6,1,100,0,0,10,101,1,10,13800,1,11
2019,201901,617691,2019000035316,10216.8,2019006176911,10025,1,1,10216.8,1,0,1,56,1,1,100,0,0,11,116,1,10,150000,1,11
2019,201901,617691,2019000035316,10216.8,2019006176911,10025,1,2,11919.6,1,0,2,55,1,1,100,0,0,11,115,1,10,30000,1,11
2019,201901,617846,2019000042265,10216.8,2019006178461,10025,1,2,18421.2,0,0,2,62,1,2,200,0,0,7,71,1,10,50000,1,11
2019,201901,618155,2019000057350,14706.0,2019006181551,70125,1,3,20588.4,3,2,2,50,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,618310,2019000065770,11455.2,2019006183101,480025,1,1,11455.2,0,0,2,60,1,1,100,0,0,6,63,1,10,62000,1,11
2019,201901,618310,2019000065770,11455.2,2019006183101,480025,1,2,11455.2,0,0,1,61,1,1,100,0,0,6,63,1,10,100000,1,11
2019,201901,618465,2019000074030,32043.6,2019006184651,130025,1,1,32043.6,0,0,1,45,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,618465,2019000074030,32043.6,2019006184651,130025,1,2,32043.6,0,0,2,42,1,1,100,0,0,8,81,1,10,46000,1,11
2019,201901,618929,2019000097439,14241.6,2019006189291,40025,1,1,14396.4,1,0,2,35,1,1,100,0,0,7,71,1,10,45000,1,11
2019,201901,618929,2019000097439,14241.6,2019006189291,40025,1,2,13312.8,1,0,1,37,1,1,100,0,0,8,81,1,10,140000,2,20
2019,201901,619084,2019000105187,17956.8,2019006190841,330525,1,1,17956.8,0,0,1,63,6,1,100,0,0,11,114,1,10,150000,1,11
2019,201901,619239,2019000113210,15015.6,2019006192391,30425,1,1,15015.6,1,0,2,44,4,1,100,0,0,10,101,1,10,71000,1,11
2019,201901,619239,2019000113210,15015.6,2019006192391,30425,1,2,14860.8,1,0,1,44,4,1,100,0,0,8,81,1,10,78000,1,11
2019,201901,619394,2019000122111,13467.6,2019006193941,330225,1,1,13467.6,0,0,2,43,6,6,610,0,0,11,116,1,10,180000,1,11
2019,201901,619548,2019000129687,23839.2,2019006195481,30025,1,1,23839.2,3,0,2,41,6,1,100,4,416,5,50,1,10,20800,1,11
2019,201901,619703,2019000137094,4644.0,2019006197031,50725,1,1,4644.0,0,0,2,27,1,8,802,1,100,11,114,1,10,67000,1,11
2019,201901,619703,2019000137094,4644.0,2019006197031,50725,1,2,5263.2,0,0,1,31,1,1,100,0,0,11,114,1,10,115000,1,11
2019,201901,619703,2019000137094,4644.0,2019006197031,50725,1,3,5418.0,0,0,1,35,3,1,100,0,0,6,65,1,10,38000,1,11
2019,201901,619858,2019000144798,10836.0,2019006198581,340025,1,1,10681.2,1,0,1,61,1,1,100,0,0,11,115,1,10,67000,1,11
2019,201901,619858,2019000144798,10836.0,2019006198581,340025,1,2,10216.8,1,0,2,54,1,1,100,0,0,11,114,1,10,105000,1,11
2019,201901,620013,2019000152700,9597.6,2019006200131,360125,1,1,9597.6,0,0,2,59,1,1,100,0,0,11,116,1,10,34400,1,11
2019,201901,620168,2019000160574,9442.8,2019006201681,50825,1,1,9288.0,1,0,2,54,6,1,100,0,0,11,116,1,10,90000,1,11
2019,201901,620477,2019000177828,16563.6,2019006204771,340025,1,1,16563.6,0,0,1,54,1,1,100,0,0,11,116,1,10,250000,1,11
2019,201901,620477,2019000177828,16563.6,2019006204771,340025,1,2,15944.4,0,0,2,53,1,4,400,0,0,11,114,1,10,120000,1,11
2019,201901,620632,2019000186005,11764.8,2019006206321,280025,1,1,11764.8,0,0,1,64,1,1,100,0,0,6,63,1,10,52000,1,11
2019,201901,620632,2019000186005,11764.8,2019006206321,280025,1,2,11455.2,0,0,2,62,1,1,100,0,0,6,63,1,10,44700,1,11
2019,201901,620942,2019000200680,12229.2,2019006209421,330225,1,1,12229.2,0,0,1,30,6,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,620942,2019000200680,12229.2,2019006209421,330225,1,2,13158.0,0,0,1,29,6,1,100,4,423,3,30,1,10,92000,1,11
2019,201901,621251,2019000215793,8823.6,2019006212511,240025,1,1,8823.6,2,0,1,60,1,1,100,0,0,11,114,1,10,79000,1,11
2019,201901,621251,2019000215793,8823.6,2019006212511,240025,1,2,8668.8,2,0,2,55,1,1,100,0,0,10,101,1,10,69000,1,11
2019,201901,621251,2019000215793,8823.6,2019006212511,240025,1,3,10371.6,0,0,2,25,6,1,100,0,0,10,101,1,10,20800,1,11
2019,201901,621251,2019000215793,8823.6,2019006212511,240025,1,4,10216.8,0,0,2,23,6,1,100,0,0,10,101,1,10,26100,1,11
2019,201901,621406,2019000223021,13777.2,2019006214061,50125,1,1,13777.2,0,0,2,59,6,1,100,0,0,11,115,1,10,12000,1,11
2019,201901,621561,2019000231680,12074.4,2019006215611,50125,1,1,12074.4,0,0,1,60,1,1,100,0,0,10,101,1,10,70000,1,11
2019,201901,621561,2019000231680,12074.4,2019006215611,50125,1,2,10836.0,0,0,2,56,1,1,100,0,0,8,81,1,10,80000,1,11
2019,201901,621716,2019000239910,17492.4,2019006217161,140025,1,2,19350.0,0,0,1,54,1,1,100,0,0,10,101,1,10,627000,1,11
2019,201901,621870,2019000248401,16563.6,2019006218701,430325,1,2,17337.6,0,0,1,51,6,1,100,0,0,10,101,1,10,2500,1,11
2019,201901,621870,2019000248401,16563.6,2019006218701,430325,1,3,20588.4,0,0,1,48,6,1,100,0,0,6,63,1,10,3000,1,11
2019,201901,622025,2019000256467,21981.6,2019006220251,430325,1,1,21981.6,0,0,2,52,4,1,100,0,0,6,63,1,10,32000,1,11
2019,201901,622180,2019000264578,13777.2,2019006221801,30225,1,1,13777.2,0,0,1,63,5,1,100,0,0,10,101,1,10,12000,1,11
2019,201901,622335,2019000272283,3715.2,2019006223351,160025,1,1,3715.2,0,0,1,62,1,1,100,0,0,11,114,1,10,150000,2,20
2019,201901,622335,2019000272283,3715.2,2019006223351,160025,1,2,4024.8,0,0,2,57,1,1,100,0,0,11,115,1,10,150000,2,20
2019,201901,623109,2019000313501,12848.4,2019006231091,50425,1,1,12693.6,0,0,1,64,6,2,200,0,0,10,101,1,10,36000,1,11
2019,201901,623264,2019000321301,10371.6,2019006232641,480025,1,1,10526.4,1,0,1,54,1,1,100,0,0,10,101,1,10,101000,1,11
2019,201901,623264,2019000321301,10371.6,2019006232641,480025,1,2,10836.0,1,0,2,56,1,1,100,0,0,10,101,1,10,27300,1,11
2019,201901,623418,2019000328073,13932.0,2019006234181,100025,1,1,13932.0,3,0,2,57,5,1,100,0,0,10,101,1,10,110000,1,11
2019,201901,623418,2019000328073,13932.0,2019006234181,100025,1,3,15015.6,0,0,1,24,6,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,623573,2019000335516,16254.0,2019006235731,30125,1,1,16254.0,3,0,2,40,1,1,100,0,0,10,101,1,10,85000,1,11
2019,201901,623573,2019000335516,16254.0,2019006235731,30125,1,2,20433.6,3,0,1,36,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,623728,2019000344316,8049.6,2019006237281,30325,1,1,8049.6,0,0,2,36,3,1,100,0,0,11,114,1,10,85000,1,11
2019,201901,624502,2019000381808,18266.4,2019006245021,420025,1,1,18266.4,2,0,1,47,1,1,100,0,0,6,63,1,10,100000,1,11
2019,201901,624502,2019000381808,18266.4,2019006245021,420025,1,2,16099.2,2,0,2,49,1,1,100,0,0,10,101,1,10,24000,1,11
2019,201901,624657,2019000389829,9597.6,2019006246571,70225,1,1,9752.4,2,1,2,36,1,1,100,0,0,6,63,1,10,44000,1,11
2019,201901,624657,2019000389829,9597.6,2019006246571,70225,1,2,10371.6,2,1,1,43,1,1,100,0,0,6,64,1,10,90000,1,11
2019,201901,624812,2019000397344,4953.6,2019006248121,330225,1,1,4953.6,0,0,2,57,1,1,100,0,0,11,114,1,10,85000,1,11
2019,201901,624812,2019000397344,4953.6,2019006248121,330225,1,2,5263.2,0,0,2,48,1,1,100,0,0,6,61,1,10,50000,1,11
2019,201901,624966,2019000405555,4953.6,2019006249661,20025,1,1,4798.8,1,0,1,65,5,1,100,0,0,6,63,1,12,390,2,20
2019,201901,624966,2019000405555,4953.6,2019006249661,20025,1,2,5572.8,0,0,1,31,6,1,100,0,0,6,65,1,10,10000,1,11
2019,201901,625121,2019000412911,11145.6,2019006251211,280025,1,1,10990.8,2,0,1,46,1,1,100,0,0,11,116,1,10,220000,1,11
2019,201901,625121,2019000412911,11145.6,2019006251211,280025,1,2,9597.6,2,0,2,45,1,1,100,0,0,11,116,1,10,94000,1,11
2019,201901,625276,2019000420488,7120.8,2019006252761,490225,1,1,7275.6,2,1,2,36,1,1,100,0,0,10,101,1,10,105000,1,11
2019,201901,625276,2019000420488,7120.8,2019006252761,490225,1,2,6192.0,2,1,1,33,1,1,100,0,0,7,71,1,10,0,1,11
2019,201901,625431,2019000428812,7740.0,2019006254311,330625,1,1,7894.8,0,0,2,34,6,1,100,0,0,10,101,1,10,48000,1,11
2019,201901,625431,2019000428812,7740.0,2019006254311,330625,1,2,8668.8,1,0,2,58,1,1,100,0,0,10,101,1,10,110000,1,11
2019,201901,625431,2019000428812,7740.0,2019006254311,330625,1,3,10681.2,1,0,1,58,1,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,625586,2019000437222,10526.4,2019006255861,50325,1,1,10526.4,0,0,1,32,6,1,100,0,0,10,101,1,10,7300,1,11
2019,201901,625740,2019000445087,9907.2,2019006257401,70125,1,1,9907.2,0,0,1,56,1,1,100,0,0,6,63,1,10,80000,1,11
2019,201901,625740,2019000445087,9907.2,2019006257401,70125,1,2,10216.8,0,0,2,55,1,1,100,0,0,8,81,1,10,72000,1,11
2019,201901,625895,2019000452883,9133.2,2019006258951,10025,1,1,9288.0,2,0,1,48,1,1,100,0,0,10,101,1,10,175000,2,20
2019,201901,625895,2019000452883,9133.2,2019006258951,10025,1,2,6192.0,2,0,2,48,1,7,700,4,460,10,101,1,10,35000,1,11
2019,201901,626050,2019000460141,15944.4,2019006260501,30425,1,1,15789.6,0,0,2,58,1,1,100,0,0,11,114,1,10,78000,1,11
2019,201901,626050,2019000460141,15944.4,2019006260501,30425,1,2,15480.0,0,0,1,52,1,1,100,0,0,10,101,1,10,88000,1,11
